id,SalePrice
1934,182718.83464714306
1935,170766.30267818226
1936,197354.5631770126
1937,186029.93594076703
1938,171723.3260449777
1939,242948.94821868825
1940,195301.42459780286
1941,168392.07843374432
1942,184859.1731862954
1943,220629.22161669968
1944,375120.38293041504
1945,403004.6593896876
1946,129316.90712523808
1947,244263.8587931947
1948,167085.8113350776
1949,251375.0928138305
1950,191247.28856459964
1951,236861.39883899357
1952,204195.5391581777
1953,165053.480998039
1954,183253.3602668543
1955,136933.7128855087
1956,298755.20219214057
1957,150739.35614448585
1958,284654.6286114756
1959,146137.88580455724
1960,115388.80390582916
1961,119274.3557972744
1962,98792.67536168885
1963,106840.75186522919
1964,105407.28106308561
1965,138932.2449166747
1966,135415.54883864822
1967,298450.8917257176
1968,407714.6699041541
1969,382902.46955275495
1970,398369.59256457817
1971,462877.94233297557
1972,373461.88941413007
1973,271704.5625484535
1974,338548.26631586987
1975,518239.2264963718
1976,274220.73178350896
1977,350089.7915802243
1978,341719.23054158036
1979,322962.7399559483
1980,206444.51819387544
1981,339227.85200994986
1982,220444.9290981628
1983,207281.68226632898
1984,170991.82885504284
1985,225202.4448258271
1986,205921.52497345288
1987,185279.24041879317
1988,173809.50478550175
1989,191698.2097704365
1990,206656.70724586264
1991,230832.03493486904
1992,215811.3559521929
1993,168896.3152905376
1994,225167.23412755676
1995,182044.81881357063
1996,250579.69253108464
1997,319431.8866782903
1998,306975.4523781072
1999,293182.5495988302
2000,322629.59173518006
2001,284060.62400711456
2002,238898.931967705
2003,249476.9131003862
2004,283645.6656549884
2005,228880.59188456097
2006,221808.43753639914
2007,250481.05139252022
2008,213584.84169905167
2009,199044.7771497352
2010,195662.9989528458
2011,142379.44319836947
2012,174304.0004363996
2013,177837.98497292568
2014,184147.19973610033
2015,207598.69875532432
2016,192280.97194001087
2017,193242.2021507227
2018,112714.6628185717
2019,132572.84486034326
2020,102154.76453662077
2021,99054.25987994514
2022,185579.95740804594
2023,144827.99316316663
2024,282637.91496617097
2025,352489.3612859912
2026,175518.9679972479
2027,163395.19347019578
2028,155758.2501581655
2029,168975.811805101
2030,262554.7814760087
2031,230424.16959434727
2032,254304.37339277053
2033,250955.8097353014
2034,178960.84756945283
2035,223346.05873778043
2036,204364.7189657491
2037,215174.62037381832
2038,343660.0157387396
2039,230051.8728399205
2040,273000.8247987497
2041,304572.90317351103
2042,209425.40389633412
2043,176792.93045376436
2044,173659.05196407557
2045,211081.84212467624
2046,150163.4249164244
2047,146520.77836918767
2048,142534.7864506772
2049,145629.85498148997
2050,174365.06431109825
2051,101929.5188827718
2052,121469.35961338217
2053,149478.4235348376
2054,92565.1974660324
2055,157201.0498984721
2056,152481.7378819666
2057,111017.10666674723
2058,212447.092037613
2059,132064.07691046534
2060,176901.06676663822
2061,172578.78349827998
2062,126845.89232870219
2063,118502.05689961804
2064,137261.82838593697
2065,120205.89904931994
2066,168414.8094587954
2067,110534.2459115965
2068,148657.02152092336
2069,88763.84482642099
2070,119423.21772466661
2071,95623.54319286344
2072,140756.1002756311
2073,129032.21024715858
2074,185221.2894430685
2075,150483.1886977819
2076,116678.36841405396
2077,152939.14223820224
2078,123855.64459171296
2079,135483.32563759948
2080,115902.04066263867
2081,127616.29280457653
2082,120461.55526943483
2083,149129.27797529675
2084,106134.9255159836
2085,112929.27055300551
2086,117520.88544218334
2087,123306.16977542777
2088,96365.28650926755
2089,78130.77690765983
2090,120604.18294004993
2091,107015.94004319428
2092,120917.98167571056
2093,115112.49645782428
2094,109814.02252886067
2095,154658.3840428029
2096,87354.18377116026
2097,99586.67292931114
2098,151932.21946886857
2099,51388.12474017807
2100,75550.9491946247
2101,114764.57724886193
2102,129217.90878923472
2103,106641.24389595364
2104,143215.55216916685
2105,131494.73807789854
2106,65403.893910562634
2107,176901.60128572793
2108,117908.14652540494
2109,111694.85760668875
2110,125698.87935270567
2111,135062.55483716496
2112,138057.9114154377
2113,121857.03188182313
2114,123457.71027157747
2115,163871.0568636664
2116,114506.09218499405
2117,149814.22973281014
2118,130063.39209531459
2119,114198.03866941608
2120,112200.50151601492
2121,104146.99502035
2122,119005.73056825306
2123,81827.05153617477
2124,156388.39537597034
2125,123433.60633586935
2126,150696.62753349557
2127,165144.06379549773
2128,126635.04408334724
2129,90882.11466678983
2130,136456.27257072512
2131,138778.20622766198
2132,110970.09253603086
2133,123798.85841700992
2134,122977.57969248835
2135,99619.53629449064
2136,81498.42994499396
2137,105421.86204797312
2138,134730.31523306368
2139,152369.13209491415
2140,138438.01243519053
2141,172571.06188104098
2142,126925.16153817202
2143,148237.77895191283
2144,122491.4827531735
2145,138574.85365585826
2146,177325.49173854687
2147,147918.3331820403
2148,136313.52330026825
2149,152775.44347690156
2150,238578.27185942966
2151,117126.5748787854
2152,173109.89423703798
2153,157238.5546523676
2154,100652.33794981234
2155,142030.28782279964
2156,253162.44690898072
2157,224645.40462638982
2158,241791.46195323273
2159,219920.74246456663
2160,184249.26277707543
2161,233707.7455337216
2162,371709.81518319505
2163,335234.01200745645
2164,253719.93170827918
2165,207011.58808125675
2166,163640.19261744386
2167,217035.4508099676
2168,191082.10011670407
2169,196315.86438908795
2170,214792.1921706842
2171,162864.443337152
2172,131911.89147718425
2173,178830.80740288578
2174,218795.21862581276
2175,283007.25191099895
2176,309660.0454886749
2177,232477.21391401024
2178,213492.75190773673
2179,134074.0527349097
2180,208521.36063281388
2181,194342.9262281662
2182,227262.00481103663
2183,192224.49306299386
2184,117764.50805795341
2185,132556.1490379689
2186,144686.38020359725
2187,152407.6937932681
2188,155013.1367351462
2189,279227.7259159976
2190,78635.38547778926
2191,79830.58855857966
2192,85797.04301144123
2193,112503.82120992019
2194,98285.43827024804
2195,100158.42413142632
2196,103088.24941330325
2197,117179.238162204
2198,159677.08384675422
2199,182038.50306551938
2200,149504.72743057585
2201,147604.34912654344
2202,223536.2675988124
2203,133448.25680908616
2204,177453.5785736071
2205,121015.58049409225
2206,139224.69554816265
2207,223438.47438293815
2208,276011.162216348
2209,248506.49653998125
2210,120742.61969001901
2211,119481.0096827962
2212,123185.30856605971
2213,107161.27616513686
2214,138691.20482359338
2215,103046.67803154705
2216,147600.17852473038
2217,63669.06591515217
2218,69860.3442395467
2219,65495.33492579978
2220,59841.004827654964
2221,296526.6920549179
2222,277446.6868537768
2223,286596.04747691576
2224,209013.54526109924
2225,118123.35993123408
2226,177375.38865732506
2227,191080.7058273776
2228,267559.9798383752
2229,250893.14134749345
2230,153688.37533953346
2231,208118.88733821863
2232,179083.22936482116
2233,181799.5994159709
2234,243125.11878273578
2235,218990.10766163305
2236,250349.00437967683
2237,298998.6243125222
2238,195560.69381539914
2239,110518.10156012187
2240,152702.36132265342
2241,154452.46466048804
2242,122711.92716657731
2243,135659.32861708393
2244,105363.80719389688
2245,101133.88111885957
2246,139288.13572576235
2247,120986.71108787785
2248,117743.67167090804
2249,114902.68455462705
2250,128178.41602822658
2251,106866.35201097344
2252,185153.0909143659
2253,155493.25350088274
2254,185549.18458631026
2255,184244.14840789163
2256,175796.24362214227
2257,208603.73621876832
2258,157266.46279099066
2259,172640.03043648344
2260,157555.61696273222
2261,200293.19192167307
2262,213602.9849088904
2263,388697.8697995421
2264,477727.94061082153
2265,177957.41404672284
2266,318555.8254814598
2267,364075.1666356299
2268,440093.7174694649
2269,152458.817034075
2270,203029.31528914848
2271,210032.0130526071
2272,196029.68000819848
2273,162448.08739659598
2274,181943.24394410613
2275,150744.07944941276
2276,187726.42251024122
2277,179157.7606446506
2278,152135.67293452626
2279,126566.92222597945
2280,116048.4053355564
2281,164225.56992945474
2282,183200.5267713859
2283,110949.0796746455
2284,114527.47300580353
2285,138498.40622933864
2286,123452.61780993373
2287,374529.9005052692
2288,278629.56484693626
2289,359967.13722599635
2290,439789.91887089005
2291,343318.16237041785
2292,453820.11739587365
2293,464822.1096866719
2294,396503.08163628343
2295,481379.9960875767
2296,277276.71053769323
2297,359509.7322794012
2298,349820.48201281496
2299,342083.752022413
2300,336276.8943070757
2301,328632.68668325903
2302,256576.75397225723
2303,252640.27753683948
2304,250528.85336714293
2305,199449.3825148191
2306,193604.58079236117
2307,203566.91180992342
2308,232399.54628330254
2309,289969.5116172374
2310,213399.34204743057
2311,204001.8726369254
2312,176514.08458819293
2313,171525.02960481294
2314,174621.13147893996
2315,182527.2142451399
2316,198855.24589474546
2317,191487.7995560905
2318,179172.3083385163
2319,184654.38854190873
2320,186219.06744758895
2321,236056.1243797157
2322,181201.13994946724
2323,202125.49012350652
2324,189487.58505585472
2325,215592.74750856782
2326,181189.09406645125
2327,200252.72459245316
2328,220456.3089626312
2329,194521.46965419647
2330,181569.61257259882
2331,336548.54490265425
2332,402067.8524768668
2333,322141.65797167027
2334,259326.59799547514
2335,296749.5477558709
2336,300506.1660777488
2337,197782.61716017663
2338,260454.74585306316
2339,222285.12593963096
2340,388482.64472291
2341,210626.27871213428
2342,238144.7639249829
2343,232861.6779040188
2344,218540.84598129668
2345,229683.85620158594
2346,214479.2048647934
2347,198561.84250948008
2348,247278.62870543648
2349,185789.09400101175
2350,323147.63173206686
2351,256007.4929401517
2352,252541.3190569019
2353,234000.64128728345
2354,141446.9549647218
2355,146480.16540996835
2356,150685.86917948182
2357,187402.40569187934
2358,201539.11852974258
2359,134508.0991191688
2360,116073.9396958608
2361,147806.0487944601
2362,251063.69765609657
2363,138498.18202271924
2364,154952.57897042957
2365,215029.89042289992
2366,191063.14610733325
2367,220545.4891356187
2368,216709.74108003263
2369,215392.9294543449
2370,169296.1336081901
2371,165498.76805140614
2372,194794.37254890092
2373,292805.1090274688
2374,318490.50388207147
2375,245174.76738655556
2376,272011.5075744443
2377,326026.46763193165
2378,149322.7577096729
2379,198758.00117216466
2380,151460.51395099537
2381,170116.05037696112
2382,214188.78205380807
2383,202155.46579435345
2384,242778.98581353654
2385,160110.64734940077
2386,132637.62493097977
2387,136990.0724267989
2388,106896.60699476904
2389,113642.97334581346
2390,151872.14109098882
2391,145453.8815332678
2392,113405.29893497053
2393,172096.28717147006
2394,142835.23884645387
2395,213158.21060833475
2396,143725.18845630088
2397,220980.44941649606
2398,131876.8507057962
2399,68736.89896126655
2400,67716.50854244585
2401,124446.50184361811
2402,137949.75612740905
2403,149272.65052154494
2404,157689.5601020501
2405,157911.41578000935
2406,138886.1701523111
2407,123695.23015355623
2408,152250.95401555338
2409,117787.4602724088
2410,174344.89735188277
2411,111602.5539960361
2412,158414.06926393748
2413,129348.6595407032
2414,166149.57068541367
2415,133139.69033564217
2416,128452.007399081
2417,131245.44913850405
2418,132771.63236673706
2419,125749.00053822262
2420,119461.23589465547
2421,149158.54404438206
2422,105298.37566426942
2423,115242.14041690156
2424,163693.06552684234
2425,183944.16680561018
2426,129737.38778681976
2427,131016.55330007772
2428,182111.1680085401
2429,111064.75684950335
2430,132574.76219635006
2431,107880.24805114159
2432,148801.38680916722
2433,146796.2154998875
2434,137774.19417253468
2435,153544.26951252983
2436,104977.375720193
2437,100204.38547420615
2438,121012.49673028743
2439,100584.79138934167
2440,125332.82534618388
2441,92744.83092497766
2442,95936.43339844077
2443,130300.35812320425
2444,133897.05137622388
2445,93987.23730191728
2446,134842.5034958686
2447,181948.30567907653
2448,128429.71952832371
2449,112739.71441994346
2450,160024.01206373388
2451,115572.37139544843
2452,190667.8356818221
2453,93698.42156968768
2454,119599.28807386031
2455,120264.2745896594
2456,138614.39129211428
2457,141913.37177476843
2458,132431.8599668915
2459,108335.51327782292
2460,142351.6024370984
2461,131869.02565037445
2462,134921.67959093643
2463,125995.48947909039
2464,168461.22408716264
2465,144167.1200037024
2466,119574.90273966418
2467,127281.79141163257
2468,85232.79407289412
2469,83375.64096423326
2470,201960.34907735325
2471,218210.27020290738
2472,163246.55926452234
2473,117069.5134470353
2474,72826.77935105354
2475,208218.541368604
2476,115859.6586336512
2477,127771.29440107748
2478,154779.3654468294
2479,106346.4420060228
2480,154482.90024295726
2481,119958.82042205316
2482,125523.81800469889
2483,109296.05169740872
2484,120306.44549472276
2485,123905.62223034463
2486,147691.28909961478
2487,163159.99475070127
2488,167755.36374574664
2489,158207.1724201067
2490,146305.43734404002
2491,94748.78821066723
2492,203814.07670261912
2493,161370.49712643932
2494,151103.25563874634
2495,91058.39480322327
2496,238447.2430295997
2497,151955.8103177291
2498,105792.41730423378
2499,84324.34240387252
2500,116099.17970747498
2501,137311.02060912582
2502,144586.13022414353
2503,98499.0206284564
2504,175544.14864719176
2505,229739.99513699446
2506,246798.07517973043
2507,274963.84605479107
2508,246704.490652169
2509,220419.66313925554
2510,219521.0800994629
2511,174096.8872438857
2512,210307.8280484399
2513,226717.36984452387
2514,276894.52711106115
2515,150855.94307305844
2516,178411.29503165267
2517,150260.12169150414
2518,158705.63134858917
2519,240146.63976703433
2520,223122.62470710886
2521,187723.43935289694
2522,223652.10026515747
2523,115501.70440732432
2524,135754.16136128994
2525,150162.2965832411
2526,140135.49048958276
2527,119402.87650582046
2528,129357.43667456508
2529,136412.18231949426
2530,131628.91621840862
2531,256485.91178546703
2532,225088.49376523818
2533,193545.50012658676
2534,234961.27063645492
2535,283260.6833712606
2536,234350.1092482578
2537,246498.83606453688
2538,183230.7936630605
2539,189566.0757691887
2540,180441.21711090524
2541,181033.54098165507
2542,163333.13924996887
2543,116903.87988341594
2544,116926.23214713536
2545,137724.14421909463
2546,119149.10982051966
2547,134528.51210735904
2548,150853.809075082
2549,152656.58012766874
2550,648884.320520573
2551,140905.369985511
2552,127736.2390606838
2553,75352.65355618342
2554,92678.32849293077
2555,112523.78465819583
2556,95962.56538246191
2557,103613.87811585335
2558,139432.74578426825
2559,146274.73917847004
2560,157753.92691074088
2561,147717.23246821432
2562,145034.09734790414
2563,151946.6689655182
2564,200173.30940963718
2565,137085.93501534205
2566,156035.49787223106
2567,144371.09535246796
2568,204739.2018591747
2569,239992.41026980177
2570,115792.66233260806
2571,193727.70986140327
2572,146843.93836486954
2573,225333.43680620525
2574,314683.7573830475
2575,133810.04162588165
2576,117737.45845374657
2577,150407.3213345937
2578,82245.35154634838
2579,60366.90310417657
2580,83434.66503481645
2581,92044.58796419497
2582,103071.07843753419
2583,273138.63391095184
2584,179326.38931410713
2585,187419.15358002292
2586,221726.72723746512
2587,198835.90331849095
2588,134605.21844346554
2589,150195.3934160522
2590,196070.7978013093
2591,236548.03412704458
2592,211168.7563048092
2593,251765.4059578241
2594,186059.91613132358
2595,207464.18892160326
2596,278082.058179327
2597,187009.33925997635
2598,280260.88998785795
2599,343398.5628941226
2600,153367.95235357847
2601,140206.97568438773
2602,85758.28387966484
2603,93586.14164426868
2604,91940.22032938764
2605,82990.60519393766
2606,143837.8486960969
2607,203393.85328079882
2608,194745.13915507973
2609,174824.1779037053
2610,108117.28544455583
2611,121852.02186969183
2612,165382.87441418943
2613,127224.87169318234
2614,121563.01343047761
2615,152618.82486157137
2616,143149.43606435967
2617,181145.87721990448
2618,196935.7934923163
2619,196252.64918411837
2620,186561.19330585186
2621,173963.9786601323
2622,176821.78345120797
2623,236919.34713930095
2624,301365.96277102997
2625,286144.6466220766
2626,173481.56892901086
2627,167165.54441903974
2628,483237.1739347763
2629,504026.288158314
2630,394434.754704576
2631,479133.3365153732
2632,417661.7822433673
2633,316792.0607153024
2634,445972.23008579883
2635,160314.0352241504
2636,171512.64398643022
2637,179752.97611406978
2638,253977.50158098285
2639,193301.67177854248
2640,148915.51128439337
2641,103446.98324621873
2642,187423.3812000733
2643,104652.49584623883
2644,114511.27797574137
2645,111976.56888144201
2646,95304.04371945481
2647,104832.31027777916
2648,138294.00707380933
2649,160235.56548964645
2650,131515.79328411067
2651,137115.3742407581
2652,397702.85601906397
2653,257090.24629205465
2654,263773.10421593755
2655,411580.4834729522
2656,328147.2909667427
2657,353185.1929960146
2658,314522.7118905978
2659,310592.9586114724
2660,370767.95341382636
2661,357175.10636192624
2662,374639.40507337713
2663,289034.22911381815
2664,284000.37015158276
2665,337386.7136031393
2666,284749.81036785344
2667,172943.4955201722
2668,179388.44098557922
2669,184515.7368729266
2670,270747.9972481466
2671,188739.24701015482
2672,195165.0292668008
2673,196030.85889761435
2674,191470.48242585562
2675,172180.11243845432
2676,194634.3692486952
2677,200802.07908123263
2678,244943.48627046138
2679,281608.07536350423
2680,291922.1146149671
2681,401518.74330425553
2682,316766.2245515896
2683,502852.44671935006
2684,320344.74957627803
2685,322666.1435669856
2686,239194.34150449297
2687,303595.31431354844
2688,216645.22559899618
2689,209176.82759545688
2690,399736.3070654103
2691,191357.3610377892
2692,144003.15276099666
2693,202518.3869878538
2694,138681.15850825154
2695,193478.19204650848
2696,184778.91014962556
2697,185121.8915758554
2698,194577.05497902408
2699,170806.81155248894
2700,154133.80579837022
2701,149787.78704818225
2702,111514.14984586315
2703,126783.41659576101
2704,140725.86488484996
2705,113108.61801139948
2706,109156.02131674027
2707,120707.64277763043
2708,131861.73805890902
2709,103786.13942938377
2710,126822.32379191027
2711,260978.52239013446
2712,392046.1227065976
2713,169036.23491105414
2714,152048.35482061343
2715,169057.60851860352
2716,145265.1192769934
2717,196863.58200731507
2718,216761.4511792282
2719,151892.16468053657
2720,174471.57672338578
2721,129407.06832020891
2722,159529.9193112054
2723,140163.07888203932
2724,125073.24802699097
2725,128735.64652626822
2726,149320.97606841163
2727,172830.74822568402
2728,190798.82221881696
2729,148974.40739319797
2730,149259.30153100204
2731,134186.78747796762
2732,135440.91365282764
2733,159284.67820880192
2734,137716.39569192848
